"id"	"trait"	"sample_size"	"nsnp"	"year"	"consortium"	"author"	"note"	"access"	"mr"	"sex"	"pmid"	"priority"	"population"	"unit"	"category"	"subcategory"	"ncase"	"ncontrol"	"sd"	"ukbbid"
"ukb-b-19086"	"Diagnoses - secondary ICD10: R50.9 Fever, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R509: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1794	461216	NA	"41204#R509"
"ukb-b-11138"	"Vitamin and/or mineral supplement use: Fish oil"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20084#472: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	15526	49423	NA	"20084#472"
"ukb-b-9487"	"Age started hormone-replacement therapy (HRT)"	87834	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3536: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"3536"
"ukb-b-18436"	"Age asthma diagnosed by doctor"	14283	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"22147: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"22147"
"ukb-b-1070"	"Average weekly fortified wine intake"	327563	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1608: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"1608"
"ukb-b-19390"	"Vitamin C"	64979	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100015: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"100015"
"ukb-b-17043"	"PCT where patients GP was registered: OXFORD CITY PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5DW: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2017	460993	NA	"41230#5DW"
"ukb-b-19266"	"Diagnoses - main ICD10: D12.6 Colon, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#D126: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1870	461140	NA	"41202#D126"
"ukb-b-17189"	"Ice-cream intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102120: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102120"
"ukb-b-12939"	"PCT where patients GP was registered: SEFTON PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5NJ: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2481	460529	NA	"41230#5NJ"
"ukb-b-8210"	"Non-cancer illness code, self-reported: crohns disease"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1462: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1401	461532	NA	"20002#1462"
"ukb-b-5981"	"Operation code: removal of rodent ulcer / basal cell carcinoma (bcc)"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1596: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1100	461833	NA	"20004#1596"
"ukb-b-18194"	"Non-cancer illness code, self-reported: ankylosing spondylitis"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1313: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1296	461637	NA	"20002#1313"
"ukb-b-10655"	"Methods of admission to hospital (recoded): Emergency admission"	462498	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41249#2000: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	25817	436681	NA	"41249#2000"
"ukb-b-16103"	"Operative procedures - main OPCS: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#J439: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1022	461988	NA	"41200#J439"
"ukb-b-10830"	"Average monthly spirits intake"	34111	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4440: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"4440"
"ukb-b-9319"	"Operative procedures - secondary OPCS: M47.3 Removal of urethral catheter from bladder"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#M473: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1178	461832	NA	"41210#M473"
"ukb-b-17441"	"Other dessert intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102230: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102230"
"ukb-b-20341"	"Butternut squash intake"	64943	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104150: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104150"
"ukb-b-18959"	"Traffic intensity on the nearest road"	456380	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"24009: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"24009"
"ukb-b-6806"	"Destinations on discharge from hospital (recoded): Transfer within NHS provider: Surgical specialty"	460756	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41248#6004: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1183	459573	NA	"41248#6004"
"ukb-b-3402"	"PCT responsible for patient data: RICHMOND AND TWICKENHAM PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5M6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1763	461247	NA	"41229#5M6"
"ukb-b-3145"	"Diagnoses - main ICD10: C44.5 Skin of trunk"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#C445: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1185	461825	NA	"41202#C445"
"ukb-b-1822"	"Operation code: endometrial ablation"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1360: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2361	460572	NA	"20004#1360"
"ukb-b-2415"	"Treatment/medication code: adcal 600mg chewable tablet"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141171948: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1358	461575	NA	"20003#1141171948"
"ukb-b-277"	"Vitamin and/or mineral supplement use: Evening primrose"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20084#474: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2960	61989	NA	"20084#474"
"ukb-b-14254"	"Tinnitus severity/nuisance"	43349	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4814: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"4814"
"ukb-b-4843"	"Types of spreads/sauces consumed: Other sauce"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20088#350: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2930	62019	NA	"20088#350"
"ukb-b-12026"	"Ever had same-sex intercourse"	418120	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2159: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	14480	403640	NA	"2159"
"ukb-b-3000"	"Latte intake"	64944	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100300: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100300"
"ukb-b-5655"	"Diagnoses - main ICD10: R42 Dizziness and giddiness"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#R42: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1557	461453	NA	"41202#R42"
"ukb-b-323"	"Illnesses of father: Alzheimer's disease/dementia"	399793	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20107#10: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	19255	380538	NA	"20107#10"
"ukb-b-9324"	"Number of trend entries"	68426	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6038: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"6038"
"ukb-b-6992"	"Type of meals eaten: Restaurant meals"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20089#462: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	9846	55103	NA	"20089#462"
"ukb-b-8085"	"Diagnoses - main ICD10: M65.3 Trigger finger"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#M653: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1059	461951	NA	"41202#M653"
"ukb-b-14609"	"Treatment/medication code: metformin"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140884600: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	11552	451381	NA	"20003#1140884600"
"ukb-b-4184"	"Heating type(s) in home: Oil (kerosene) central heating"	152863	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6140#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3892	148971	NA	"6140#3"
"ukb-b-17456"	"Diagnoses - main ICD10: R10.3 Pain localised to other parts of lower abdomen"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#R103: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4823	458187	NA	"41202#R103"
"ukb-b-6826"	"Diagnoses - secondary ICD10: Z13.8 Special screening examination for other specified diseases and disorders"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#Z138: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1044	461966	NA	"41204#Z138"
"ukb-b-227"	"Operative procedures - main OPCS: U20.1 Transthoracic echocardiography"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#U201: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1388	461622	NA	"41200#U201"
"ukb-b-4946"	"Types of spread used on bread/crackers: Cholesterol-lowering polyunsaturated margarine on bread/crackers"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20087#174: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2920	62029	NA	"20087#174"
"ukb-b-188"	"Private healthcare"	152108	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4674: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"4674"
"ukb-b-13348"	"Cancer code, self-reported: prostate cancer"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20001#1044: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3269	459664	NA	"20001#1044"
"ukb-b-19852"	"Current employment status: Retired"	461242	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6142#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	168096	293146	NA	"6142#2"
"ukb-b-6528"	"Diagnoses - secondary ICD10: D25.9 Leiomyoma of uterus, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#D259: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3024	459986	NA	"41204#D259"
"ukb-b-2750"	"Type of cancer: ICD10: C43.7 Malignant melanoma of lower limb, including hip"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"40006#C437: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1058	461952	NA	"40006#C437"
"ukb-b-15326"	"Vitamin and/or mineral supplement use: Multivitamin with iron"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20084#469: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1628	63321	NA	"20084#469"
"ukb-b-13003"	"Operation code: sinus surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1558: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1581	461352	NA	"20004#1558"
"ukb-b-8720"	"Non-cancer illness code, self-reported: pernicious anaemia"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1331: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1401	461532	NA	"20002#1331"
"ukb-b-12122"	"PCT where patients GP was registered: CENTRAL AND EASTERN CHESHIRE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5NP: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2368	460642	NA	"41230#5NP"
"ukb-b-10298"	"Operative procedures - secondary OPCS: W28.1 Application of internal fixation to bone NEC"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#W281: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1383	461627	NA	"41210#W281"
"ukb-b-13896"	"Type of large bap eaten: white"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20093#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1184	63765	NA	"20093#1"
"ukb-b-1255"	"Double crust pastry intake"	64941	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"101970: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"101970"
"ukb-b-8061"	"Type of sliced bread eaten: other"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20091#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1182	63767	NA	"20091#5"
"ukb-b-7280"	"Non-cancer illness code, self-reported: emphysema/chronic bronchitis"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1113: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6417	456516	NA	"20002#1113"
"ukb-b-8848"	"Diagnoses - main ICD10: K44.9 Diaphragmatic hernia without obstruction or gangrene"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K449: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8072	454938	NA	"41202#K449"
"ukb-b-1668"	"Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#I251: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	12171	450839	NA	"41202#I251"
"ukb-b-11261"	"Diagnoses - main ICD10: I84.9 Unspecified haemorrhoids without complication"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#I849: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6198	456812	NA	"41202#I849"
"ukb-b-14961"	"Other serious medical condition/disability diagnosed by doctor"	454253	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2473: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	93267	360986	NA	"2473"
"ukb-b-5369"	"Diagnoses - main ICD10: K40.9 Unilateral or unspecified inguinal hernia, without obstruction or gangrene"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K409: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	11789	451221	NA	"41202#K409"
"ukb-b-13447"	"Non-cancer illness code, self-reported: chronic obstructive airways disease/copd"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1112: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1605	461328	NA	"20002#1112"
"ukb-b-19929"	"Operation code: cruciate ligament surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1502: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2308	460625	NA	"20004#1502"
"ukb-b-18235"	"Non-cancer illness code, self-reported: muscle/soft tissue problem"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1297: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3633	459300	NA	"20002#1297"
"ukb-b-19447"	"Methods of admission to hospital (recoded): Emergency admission: Bed bureau"	462413	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41249#2003: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6228	456185	NA	"41249#2003"
"ukb-b-7946"	"Operative procedures - secondary OPCS: V55.2 Two levels of spine"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#V552: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1665	461345	NA	"41210#V552"
"ukb-b-3255"	"Treatment speciality of consultant (recoded): Upper gastrointestinal surgery"	443989	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41246#2600: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1508	442481	NA	"41246#2600"
"ukb-b-6218"	"Mango intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104510: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104510"
